projectid,is_exciting,fully_funded
6800dbc43857f3b2efcfe6e2f30d68d4,f,t
67ff082d685a0c7d01c4d74ff1bcbf37,f,t
67fe8f1546c0a37438a4f32b6e1875f9,f,f
67fe2fac8760438836ab85d310597cc3,f,t
67fd5d8806af83ec27e4385c31eb1800,f,t
67fcd3d39145ca8e9f8d22ba4ed6316f,f,f
67fcd33147a3f135b3979c56c6fcc356,f,t
67fc32c50d1df20c60969a5a5cbbb5b4,f,t
67fb9596d40cc8c21b189498bfec1c50,f,f
67fab7b4cfe0b98dcd61c44b7e641e9b,f,t
67faaad0046d7fef0aaf88c6b2b2a285,f,t
67faa896565e30545415f7ade3e16afc,f,f
67f9d6ee5472137f3170d6de35bb8f55,f,t
67f95779e3ba3a7972b471150adf136f,t,t
67f68dce94c9ec4e644383e5f75cc67f,f,t
67f56571d54e10acdb0d42c7d7146229,f,t
67f48143f1f876911d6275578f4d660a,t,t
67f2f4a401673ce35619d726bdabb78c,t,t
67f0bd431b094b411b1a39fee66b13d0,t,t
67f0847f7c0c5907ee0306fb27df6dbf,f,t
67ef75025b23ef56d04f3b121ff90710,f,f
67ef0e14bada1f5ceca2be3f66ca5e58,f,t
67edc5849dbd0e58e4b4f94a092af701,f,t
67eba6a23d67795c24f3e1e03cdf933b,f,t
67eac7fb3879849d841f6c0e107a0b28,f,t
67ea4a40436a12d196a0154a78ba6a12,f,t
67e880c46944619aea3ea2975beb4626,f,t
67e87b511f0ff646002029bcb9b4b55c,f,t
67e6ab2ea3f0a9fff7056ef95f95a49d,f,t
67e5b260f91d9e5111c9fa205d061182,f,t
67e5a991954dc3ec3987e5183cfc7a23,f,t
67e56ccef17f9b4249b8db2cd833f45c,f,t
67e3caaeb0430d85019f2dd986b6da27,f,t
67e3070d2349a467c3ced5a42d0425c6,f,t
67e2cac226bbedce7211e1ec89e15eee,f,t
67e07e28c5f1f88c2f2194e7d486ec15,f,t
67e076e320bc248d42e4e05b411a2029,f,t
67dedf3332a17f459b649e319e745a3e,f,t
67de8b6ed39e3333511ca5c69751d33f,f,t
67ddb998437680bf3b94600f880dc2c9,f,f
67dd94ecbd1a68a08d0ec7aace195ee1,f,t
67dd818b70008c28d2f2539d5f57b206,f,t
67daabf29167d3ffb4d23e7ff62c3af2,f,f
67d84dda7391c8d3aae79f1e71a98949,f,f
67d79e12cc3e6f0a057bd36daa62a7e5,f,t
67d6434fb7907eca1f82b966bbfc47c5,f,t
67d4cd3136c9c51bbf404f00e5762dc3,f,t
67d34d220f2132f46ca281d460b4e2a2,f,f
67d32f18f681145181ff50dacb878580,f,t
67d25016a34607c3284f05e343bca777,f,t
67d1f2408628d120923079a2ba0ba119,f,t
67d1c0e14d4ca827805b8faa481863df,f,t
67d069ad8f5ae131c421550431a8c690,f,t
67d035f348f8eb25d9ba78ee09af6c74,f,t
67cdc5f32853ec5ec0c933c5e36e4c6f,f,t
67cc9613049177c7be44402390eea1c8,f,t
67cc3b3be5d5463c2df4bac62088d1f4,f,t
67cb6196ac0e2c364a00636f982d0684,f,f
67ca662e013bef937c06b86aa079a6f9,f,t
67ca2c6862782c108b3aaa59b89f051c,f,t
67c9b914585d4f4f49ceca931d31c87f,f,t
67c946d8753e481e51ef8cd1236da4f3,f,t
67c8b6f1ec2d4c1361893e7d976cb72d,f,t
67c6b6aa5765190cb24a8da12e714786,f,f
67c6a22daf2a48913bb3642cd5fbe584,f,t
67c4b806799cf828c29ea2266f632651,f,t
67c455c64b0d18605570d90b574056f7,f,t
67c2d89b82b376a6fa769d9afdae7fd1,f,t
67c2d5fe2f69d541a60673eb0d0be7ce,f,f
67c2cb814e4494385f91da9b0d6c8485,f,t
67c151789110e8aeae68d297e96167f4,f,f
67c02036cf5d9ba1053997203cf8897b,f,t
67bfa7a9906ab5379573c26fc1794f9f,f,f
67be9b2c7efa7baa236eeb4dc1b5e1e0,f,t
67bc313429a58eac982920e467993fa1,f,f
67bbf3495071e686981c6300236c7fe1,f,t
67ba1ced04b68aa75ec6c8497c2f6c3b,t,t
67b99a44abef5d25f116b12acc8336f3,f,f
67b8073421d9495898b49fc021a7b1cd,f,f
67b7f8f43e95e5e30b02d917ab1d9c99,f,f
67b52439c9fb5de8a10e2a9a9b3f0976,f,t
67b4d745d842e8ae6045d43d23c4fb40,f,t
67b334471f273f50bfebbc40ed7798b5,f,t
67b3201b18ceab566c7c6cd89e354040,f,f
67b29fdeaaca86863a8c0886b2abffa4,f,t
67b212e440e89efe706f070be1b72d2b,f,t
67ad2be8caac93c91b974260d739927b,f,f
67ab864e326bed1f7271b5f7998b3b4f,f,t
67ab243880b9fcd8d881f8950f7f5992,f,t
67aa4c7300888071479e8dc5e3352471,f,t
67aa12906a68d873bfed268925e5f58e,f,t
67a9562dd9bcf87f7b0ce7f5c5f545ea,f,t
67a8a71112f678943e52c1d71fa4c1ad,f,t
67a7962e85701a8ce033230a98207dcc,f,t
67a6fabf7c239848edcfa0bdf99ee907,f,f
67a4fc0f7fbc15e50e75accd6e3abe04,f,f
67a4e1e051e296d18dbf6bac766b2728,t,t
67a4db0b52b3407666adfdffb8725602,f,f
67a4ba1a6c02961df50584ec5c7d7472,f,t
67a3c52fdbf6ef369025680858401dc3,f,t
67a2dce0d7f507510ec6454231c6b153,f,t
67a2cf9f6457e0da94fbef96da214ba4,f,t
67a2b7cc2f06dc9f18ea20bfb60a49de,f,f
67a29a4b67e71b7177d9b256d0a5311c,f,f
67a2902969afd596e57891ed0a851460,f,f
67a1912ae701d8167b54021ccf04474c,t,t
679f6973bdf9f53b84e29a24a46edbf1,f,t
679f49952c8582d3f93cac062359388e,f,t
679f3f9e80c8bd56f3f53ca3153daf07,f,f
679ee57586aa03f84de72ee9723a3690,f,t
679e15a163fadda55542378fcc2e49fd,t,t
679c7a0218b8eccb1c025d3459a9039e,f,t
679c767e0e606e8d36b48d9bb9ac554a,f,t
679c71c402ab241a9c3b912d7fa613e3,f,t
679bd7d4be10a1db6b227001d28d87da,f,t
679b4ce8cf4428ae63b6945ed1ed65bd,f,f
679aa9f9bffb8b0a566b76c5850838ab,f,t
679a3aecb3aa02e02a6caaf9ef6f3d89,f,t
6799b6010dd03015e2ffe5c0670e96c9,f,t
6798701290ae12ad0a0a9248f89aa2d9,f,t
67986df68b65ee20bac920d412b8fcf3,f,t
679855a25518cfddb658fdd1d74c468c,f,t
67979c0f81971472010e66341bac9c4c,f,f
679782a59b7613db57ef9643bd280424,f,t
679684f8835a434cad9ac67c75c16ecf,f,t
67964e9059d528231d2847a5baf49625,f,t
6795c705916e379982481402eaf2b7e2,f,t
67953c756b2f03f60ee6d907f7ac6e0d,f,t
6795175a23a243e2597f2fd51220ad4a,f,t
6792b8379139d46e58d601cc6cf95bcd,f,f
6791f4c2010e62d12db4011d8767af78,f,t
6791730eef872cfa6bacc43b1a7500cb,f,t
679122fbc73e54ce73e41c93269c378b,f,t
6790e6b1aaceb862d4a6046b213e95f5,f,t
678ffa5ebd6eeabffe83b622c88a8a31,f,t
678e718521203528e2721665f045c7aa,f,f
678d5f0ebafb368b460f0b1154fe3de4,f,t
678d421ca0ca1a44fb5ce11b6ce891ed,f,f
678cf1e2ef47e7f4a4a9db25707d8351,t,t
678ccc20470e7ee0408151682726c983,f,t
678c00aa3af2351aa14c4fad08914876,f,t
678ae9f400feff890d7dc124b4891415,f,t
6788b69bf863f40359c3a0e747b7242d,t,t
6785c8f702ca0318a2e691e87419cbd6,f,f
6785bc6ae4afc6d759584beae50cd4ff,f,t
67850d1b1588243f0ff07a1c88e25769,f,t
67843f66ab9216d84bf66726146cde14,f,f
678420ebede588d43dcc5e0c072404e6,f,t
6783d523f2812426d549a9dc21d2d8da,f,t
6781b38cfa998a1eef38060324158aa0,f,t
677d8b81d94fa79cf357f0e5e7f8d781,f,t
677c9fd25f98718316a319f159a5bc16,f,t
677c5959fc8cba592ac918f4ab951fa3,f,t
677b7f389ac3f151bb44ed1c2c943a13,f,t
677b7ca04958239a95c960df6a107c6c,f,f
6779aea2f34dfc043a4a7f66ea8da949,f,t
6776dc56e4421559686cad4c94940b55,f,f
6775746751104f3e84a1211a7eeaac4b,f,t
6775083353368b9da432e22a76fb37ce,f,t
6774a9692312d161acba2d74224ab6f6,f,t
6773c8ddd2256429a3ddc0473a3f27ba,f,t
67738e637c45cebb0f916343dbd9fcf2,f,t
6772e34134ccc7c8bdd31f8932f9beac,f,f
676f822a39740481d2aa23ec0a2a5354,f,t
676f4073615d8098690fe40d09828653,f,f
676f401668ba0737e77ddf5ae52a881f,f,t
676cb4ef360ea1ab703bc374fd8a90bd,f,t
676b7f390515b66aedb48f22611a0842,f,t
676a317f88a1f7f8399bead6d93839fd,f,t
676871a68ea0f6714ec1d0b0253dbaf0,f,t
6766a1cf4bc2983ad444b9cc6c635a99,f,f
67631c096e3583dfef44f8cabe585319,f,t
6763003e033cc0679e6a7d3f2dbd86f3,f,t
67629c8ad7200d34f989a671904af4ee,f,t
6761fd485e838314f9e2b01649933015,f,t
676107a2701cf5b99576fbdd115c1ed4,f,t
675f70b08b9628929717b2d7dd8e4bd0,f,t
675da050e487d18e26d12b7771031138,f,t
675b41c065148cf9f09ba67b76f9e413,f,t
67590ebe3142e671bde9c92900932838,f,t
6758a6fa037d23bb2eb96c88e567b96b,f,t
67583ef8a814a7c1674c91b35805afe3,f,f
67567b093c9298f03904eeacef16a675,f,t
67566cbe4ba3b1ae54c3f7830a0412ae,f,f
675596685ba7abf8e3646bc5d8195b6b,f,t
6754edf4de008ee1d06a67a9b96901c0,f,t
675354fcd48bae11af9cba9e1411f3b7,f,f
675325bf2e3ed9d4dfa0b56ac55f6233,f,t
6750df96b4fb308bb194eb239f2fcf79,f,t
675056a42b738ba127d5512067f90cc5,f,t
67504df54ee8c0df0644d54839820545,f,t
674f1fce252a009400b3fa766b8922ca,f,t
674f14dcc781395c8b727b586af9ec55,f,f
674f05ff17e62bb7fa3bb6740cae86ff,f,t
674ec16d198f3d11e279dbd62fa82dfb,f,t
674eae20b5b92c4884bc65837f39469d,t,t
674d835ddb1790a1e9139d7a68eb84bd,f,t
674b9b384a2612692ce8d3ac010f6f3f,f,t
674b21ca975554622531f65ec7830c6c,f,t
674b1733c183020c072035f564401780,f,f
6749dbffbe6c237477d59199d4cb4bc8,f,t
6749d9104c3ba85753daedbf3caafe1d,f,t
67491b4c5030f1b5daf7dd7f68ddd2be,f,t
67489530b6c81e88b89e099099fa672b,f,t
674704a5437188c0bb1e957e08a077a0,f,t
6746bf44d61ce310a06e05747347e599,f,t
6745c0b19e5bc2e419388d0e9023c849,f,f
67449b842ac925b945a13de273e8f944,f,t
67442de9e8aef61882a16e6010b98ef3,f,t
6743f62dd623264d17a4a687e9ea3629,f,f
6743ef1189c5ea9b578030ab0a9db48b,f,t
67432ce77002abe2cfe52ff51c69a68f,f,t
67415b4c5dc0d5225265e51b3f697a5d,t,t
674157657225e1c793cf1b89c092a0ac,f,t
6741551451ebbdb67fbaf994d038421b,f,t
67412ba10e1a327019aa45db9833addb,f,t
6740f2fa21dbdc01a98b3ea788421f34,f,t
67401a45bbc31a8aece37ce577ac73ec,f,f
673f8f749c8b08dd20a6264baefbef34,f,t
673f756a7f2ee9572497c8caec04c656,f,t
673f2083a39ac99ea4e0b756cc874c18,f,t
673f069ddadda8387fd29192adc5a808,f,t
673eaabbb10b64cc884453c82aa80f9e,f,t
673afd9be6b7c9f6a07232ce56ae08ed,f,t
673aaa53afcba029cbded8f446359e3f,f,t
6739518b8492ced150dbcd3a36304666,f,t
6736a54b6b38caf72790bccef4210621,f,t
673646da84b7d276ff50673769fa7acd,t,t
6736435defa853a3b2368530ec702656,f,t
67353c4ab512c8d1f53fe2854547761b,f,t
67324a06f0c916c60c09cd208770eb03,t,t
6731838b160649ea57337b63e3cce9ca,f,f
67311acc315c0fc776eec851e90a203b,f,t
6730b6552ef785bd2422d7149fb86866,f,t
67301ca5e3fc4a740c1588831ddf292a,f,t
672fee595322a642c3b08efe343a4d34,f,t
672f6a55f0a471fef45ecb441043116f,f,t
672d80f1eb4048c04e12ab96c94eff43,f,t
672cd777d284afeee98caeb5f179c8f5,f,t
672c93a62260172cef21ae2f15801113,f,f
672c43b63a4864a130a62c88443e5ac4,f,t
672ab905bc16e92ab205d6163b9064f5,f,t
672960ecd62f24a38dec98d458fdfd55,f,t
6728a2649dea1c8d68443560a7dd2248,f,t
67282b41043dbefe495a9338d3a7db9f,f,t
672720c68aa7298f31210c7c838a8224,f,f
6726b9b8c61047cf84148e2eaabb6ca9,f,f
6726b1e839f9b9e35a083f391c6b3656,f,f
672669d1363f498b225ae12ec9de6654,f,t
6724f9d7a69b4902daac33500aa4c02a,f,f
6723297efa94daa37d06a7ee616d9b9c,f,t
6722611d8d0614336ebd204f6f6da5a1,f,t
672140953a47c3ef5aab654b3f1b7a78,f,t
6721232d8c9674d6ec5251a326f101bf,f,t
67211b5a1cbedfecc07ef4fcea5a28f4,f,t
67204675d503f527ee9cb47cd8ea2705,f,t
671e9d34a85bddcc10ad5fccd40cab2b,f,t
671e2042b66f653ca3fd6b53aa45e9fa,f,t
671d308e30c5ebebe952bcaaba6bf954,f,t
671bba9a4f2a153a2cf1a6243ecbe22c,f,f
6718220e5d103840037aeba8a2b22117,f,t
67181d9e5eec223f7f5468e5be24c462,f,t
6717cc2eafac5dc5ca99a23aef1c9086,f,f
6717b5e93ffac4a67ca4b2c614fbb758,f,t
6716865b0f26ff1bcd8597863df4e05d,f,t
6716672815d469a91546029c61c1be2f,f,f
6715e2b2bccf791307e33631ecca5696,f,t
67150ed4fd2a3bcefd0fd3461dd41ba5,f,t
67148412a9d5726e209fbecde5027bd3,f,f
671464b95fb49dc89aef69c9698c8804,f,t
67134f42782dc709a3d7bf9e3b97058d,f,t
6712385c1499fa5c96339cdf6505e455,f,f
6711c525d35a5e5d1264991286635ea4,f,t
67110c166f5ee8ecb41e2f9da422d048,f,t
6710ffee0c9d6f91c9ec4e851578c7bf,f,t
670ec2a94c154e42134f8a9bd5de3314,f,t
670eb9d0b1ece78a331f83d6b9c17e8f,f,t
670ded26eabeea79532ef70a761db4bd,f,t
670d6749405b44af7c6ad0e7188aab24,f,t
670d553474c48da1a08fd7ae6b946583,f,f
670c943fca5f72ad328c085055fbf914,f,t
670b9f6193665b77eca1af3b7b0807e3,f,t
670aa1ad6e795404e6dbebbf6ccfa112,f,t
6709a3b542bd870b6dbda78380b8b640,f,t
67095a972345adfdc5bb2622b60961c9,f,t
6708eb98f3247dbec7834f9aee9bc718,f,t
67073cbc671e3cffe1b2c49db096adee,f,f
67060124954446057cbcfd0bd7462431,f,t
6705294b615a158c38d5a22f05818f0a,f,t
66fe6a890fefa740ca50257395334be6,f,t
66fe2c8f3c023f005830a744de250038,f,t
66fce16d6b1de03b627d69e88f9518b3,f,t
66fbe75c4aa821ab42dea9f4dd0dfdb1,f,f
66fae5ed8de03deec6ba4dd8097a03e4,f,f
66f9cbecaa20c7769f6d834827cf300f,f,f
66f98f866ca0c3bed1287a83c9fdbbfe,f,t
66f95986036232052380230644da1190,f,t
66f91412ce332b38166efd18cd50e88e,f,f
66f7eb631b160273a195d8dae96d07f4,f,t
66f7b2bba3b89b5625e2c306781f9b94,f,f
66f6fa113d2eb71c6a7d275fbb55dfa9,f,f
66f1da483331906ab46cf76786982af0,f,f
66f1bc88133521d2c4b5117d992479ed,f,t
66f07948f133e70b0e4fd56d20eac249,f,t
66efea3575d45d84923be84b5da6b53d,f,t
66efa87a7cf1f2209ac58509c8d541e7,f,t
66ef2dc2b174f6ab426dffc0c97fa17e,f,t
66ef21d47ef00657c306a4397242e28b,f,f
66edd86e0812c68ec22b23c8f7191c60,f,t
66ed18d75ed2360c01446a9badf3cadf,f,t
66ecc2e982f227a76b7256d4d6c9f2f7,f,t
66ebbbf4dc18fa9323c8789b3bf3b580,f,f
66eae1ed0b958d5418a1c781daec6e1c,f,t
66ea76e30c0e85dbbbcf80f6ad27d7cf,f,t
66e6a6468319534afa8fa2b5ae35108e,f,t
66e66008c5da54dc8275cb1c44c6cda9,f,t
66e43b65bbce9730321916c914ff1739,f,t
66e27fb1c8f0def4668a62b74fa9f389,f,f
66e08528f1e9ccde9256b2a81b0ca745,f,t
66df465724c405c0d2dbc76088c58bc6,f,f
66df27c2f5fe0758ac40d1ee9c22d1a8,f,t
66de9a00d68780229403fe8ec6d6e2b3,f,t
66de93edabacf570a417f15080e8a7ea,f,t
66de085c4d7749202dfd87028763979c,f,t
66ddad6a729d29ccdb4687f1b550dfe0,f,f
66dcfcf5ecb4d6e2f0dcce5aec18b058,f,t
66db4d1cef66238c7f4bc800fdd7ac24,f,t
66db137ccc4fcd2d611839889444501c,f,t
66da100cceef2bb958e9d25c6baddec0,f,t
66d90cfe2fb16bd53f1fc5e700e69d5c,f,t
66d8b4766b530a481a4e8e52b0dcd54a,f,f
66d62f09f749af499949f60037e5c5e5,f,f
66d5de4a5984d9d2cb62216fc97728b4,f,t
66d51d01e01cb3289970e685907c5566,f,t
66d47661ef61565b5fd81d26f44dbee2,f,t
66d36fde266cac5a3f8cbfa6ccc81947,f,t
66cf395f4bab19bb7686772ecb025bb8,f,t
66ccd5ecacd7262d6882b79a4eff3ff9,f,f
66ccaef6c98d91dd2bf4ce661e774f68,f,t
66c951c6e438b8ab6231bb1e55281b44,f,t
66c91fe9e9054b11edcbc0658afcb62f,f,t
66c90dd7571ec05f618b586925d60dad,f,f
66c8be4ea9a1ef8ef99e76ad16df76be,f,t
66c877f9a9f92a962feaf5fd6b094a75,f,t
66c6f14214e19448d8bc77f3689dda44,f,f
66c5deadf098ca3ca46ef52f0423a4b3,f,t
66c3710b4f26a31c96ba9a0d835368d4,f,t
66c1ab482b85a57cc317cffc31e34740,f,t
66c15cbff905f722ab89083f90504066,f,f
66c121f7869d623a3a4b43cd30d23aa6,f,f
66bef363d902193a757106997b07967a,f,f
66bda519cb043ec6f51ae3307ce067d8,f,t
66bd0788a79917a0f0433f4823dc7ca3,f,f
66bbaec0a6d8e019bc631dbdd7b96e50,f,f
66bab97958e6f4330b06eac7d9f69ebb,f,t
66b9c5d523aaf564555077a50d76014a,f,f
66b8516ba609dfefd549c76ad178797a,f,t
66b7f664ee8725cc820698ecf8e2c664,f,f
66b7d0fb8c63c0a7756fba286a5cf578,f,t
66b7a1134578455c2ca6324fdc1d4fd8,f,t
66b68c88bc5252c8b96f0097a297a959,f,t
66b54dcb0f23712b652887e50bfde0c3,f,f
66b4b18086c70c718fb9972c52f3195d,f,t
66b405e5a2dd87af32ef446f42be0274,f,t
66b20176e37c1f1b514ab1528dc2070e,f,t
66b18ea6c945b00dcd2100e752a1436d,f,f
66b0172657f00c1aec41899f49123bbe,f,t
66afebbea4e928fe945b00e1ac3638d3,f,t
66af640e3d033c5bfc9030a85d822b8b,f,f
66af2e6f9439e18745fc73f5c0869f38,f,f
66aed4222df3942952dd0e3397f5d023,f,t
66acf1e046d097735027bf41f654ee6c,f,f
66acd6dcf4e238d6cb278b570235628c,f,t
66ab3a46c321c6efded40e611071b907,f,t
66a9a1f20d3cff328da123d237622365,f,f
66a915f266d03d989661eba2d3a0e265,f,t
66a83f47532d5ea13cdff2a356c685dc,f,t
66a79f7d0a880e2e738e010010726da4,t,t
66a7226f85d35ed8328231e0e79df46e,f,t
66a658744c3900037a357b80725812ad,f,t
66a5ff20b82965a86b2f8ba40e2f5c83,f,t
66a1f924f4e0dc338b0602ae16945e0a,f,t
66a1ead98e29061646b3ace12d984579,f,t
66a19e22916caf9a8382ed3c863a926d,f,f
66a12f3cfd6394a02ae903df3d2cb3c7,f,t
66a0ffd9b0ec4775402a779009bfb205,f,t
66a0e9769054a2f40c7ede5891bc4b66,f,t
66a0726bc9758e802f4724ec62a00685,f,t
66a062450358a047efea51eac6e12010,f,t
669f3b409bd75592bbe424fdcecef32b,f,t
669ef4f84232c9f4f763e1fe57800d0c,t,t
669e1f3f49afb8f4417cc0ef31620b58,f,t
669dde56511bf83ad390614c63887706,f,t
669d5a271f7f1dabbea83b5e6c6a56dc,f,t
669d51037404475fe1e8a9b0c698d0b5,f,t
669d1a5db836c514f9b1fd2ca1c83086,f,f
669d13f5ae733b8e7b4686f3fe87db20,f,t
669a99f816f8983dab091281ab70eefa,f,t
669896e76745fb20ccce70a8b21de803,f,f
66987f27692f2b8e52d486323eb7acef,f,f
669795200da2b6eb4a483b989ae21993,f,t
669691972f31eec3a2a18138ccc56e2b,f,t
669689de8036597eced4ee57ff5cb972,f,t
66961026188e674ab15521b3b81c3a65,f,t
66960107f0600637e096180e1d67f831,f,t
669450c2f96519d3eb431867d47df9e1,f,t
6690f7494f84e48f17f153fb1502cd94,f,t
6690d07dec060e844c7b7e5dfea42c79,f,t
66906dbc5d9f0e6d20e005ab06912742,f,t
669014b8f6ae828f30198bf471b78efb,f,f
668f91937f0607cbb6e7dab5fe94d126,f,t
668deb31334bf226e0759d64d82855c2,f,t
668c23f98fa6c00983d14537fbd6fe0c,f,t
668c1d3937b3f3319203c1ce0c77cae8,f,t
668bdb799ff1f972e324b313327c5fde,f,t
668bcc5018fffc4a4e7d5387a95b0a5c,f,f
6689285f83a98e1ba1d388909c302d7e,f,f
6688a709a6e69795dd39844f611b85cc,f,t
6686a3c88939890c252f34a09a87d379,f,t
6686598933654468021849d27580b320,f,t
6682fcc58a758ed7755a6df79ed19676,f,f
66818812d62c08b1451cfe506be2f24c,f,t
6680499cae96cada5d793a463cbfb206,f,t
667eee0502aced2f92b02f786130094c,f,t
667ec076fa2ef2ddb6d9458b1aeaed6f,f,t
667bae6da4935bbbe4b4cfd2383aa27f,f,t
667adfff6ba06aeba5800ddaa31b8f09,f,f
667a3635e17e8b9ff5235eb80ab2aa34,f,f
667981fbfe7da413562986d5c7e977da,f,t
66780a09cec0a161c9c7141ea5dbc402,f,t
66779ce3fc7c25d3d1b10c017699a977,f,f
66773847489f9fa9c369ec983c219293,f,t
6676f2d39cb5882e591a4bfd80fd402e,f,f
6673ee2481839858ce56acbc6dfdd354,f,t
667113e0ce2d1aaa966737118fd1df68,f,t
6670eb82f9feeaea9cd2d80aafe94329,f,f
66706c975adb0c6c622779e0008742b3,f,t
667059126ef49d4d2182d81476431fae,f,t
666f5ab54061255f1184c0c414d39cca,f,t
666ed6ba7fbf2f42995e83a71b8ba43d,f,t
666eb9bfe0b8b31f53d5fd583e2faa67,f,t
666e05049a2504f27416515e1f470507,f,t
666d5fbda0908508ea453965c8fd2a28,f,t
666d5360bfc04e8d17cc371b8f606c93,f,t
666b88f5544afb0dbab604cd60c976be,f,t
666abc807249230fe5c23e359119cde0,f,f
666a290a89ef34f87c548e51f2502f13,f,t
6668b115632593b9318f7a7a0c3de7cf,f,t
666717d7def8c1ff7b039fe16a06b22d,f,t
6666b42e2d29beda6f234efe0850ad12,f,f
6665cc19b641a6b9bfcc840975ebe4bc,f,t
6664f01fee5541566df34578f7fbe7f5,f,f
6664e9ddc14e1f18dfe7c2a8a69507be,f,t
66645afe7667b709a6a5a855ea88c2a9,f,t
6663b77bcedeba7647f6ce2d55ea1fa2,f,f
666007538fc09aa54b554345c7c68bc2,f,t
665fc96154bd81b75214db6635491645,f,t
665f482832045a5b65f234f18d125e7f,f,f
665df85b676c2a10fae5d9fe1cdf156e,f,t
665dc1e4ded95ab8a0da729aca09e9ff,f,f
665d53ef6687a9a13335049473cfdbe0,f,t
665d373dc201b59e1bff3ce5afd30b5b,f,f
665cfd7b28306e0a4bbc2ce5caf51659,f,t
665c796b5ad2dad2d84abd47f6aea698,f,t
665c5e1557abe0061ded632f0b540a43,f,t
665b4fb35f5a19db0091621111ae188a,f,t
665b2ff2ac110a30f248da2fa8792f8f,f,t
665a52d0acc9a4b7adaa44af8c64a5ea,f,t
6659dbe98bd751bc4dca8324a071eab1,f,t
665972509ccae4e4030ac714009f64ca,f,t
66575d02f38b98ac6f725e17fc485e7d,f,t
66572f576230ba481c1d2671cdadb2bb,f,t
66560194c085ebc9fc4f26a466a5b2d5,f,t
66553e92b4e68fde411f91863337c382,f,t
6653fe0f674d319933932ffcae5b0f59,f,t
6653ad745214741c75ed0c1c95d29e6e,f,t
66534685d8530e7d7a5b68bab8cef203,f,t
6651f717d7378761e4772c80edb69b63,f,f
664f7b6dae74ccfc225f233c841ec6fc,f,t
664f784b4698f3fb49a3f1a56036ebbf,f,t
664f364a6d9c22d491357bdc0e3b730b,f,t
664f2ade0667c27ecc71f5f0ccc0df6b,f,t
664d33f1e99d09ed7b97139d56092f00,f,t
664b5bd464aca8726a9aa17b76b751ec,f,t
664b2b957d156063de0ff09c54639d23,f,t
664ac732279addf69c42510ff8a06dc5,f,f
664aad299f53f9d8860cbf6159088d3a,f,f
664a9b3ec63e1dcd2d9e85661bd013cc,f,f
664a578d29bf4c06667563018eeedb93,f,t
6649094caf92537f8c0cdbe2982841a2,f,t
6646c475daf67167fe4e7496b9482d00,f,t
6644bea71cdc13cd9da5c5cb0c3854c4,f,f
6640c875f15f19884ddca43b4c4fe5eb,f,f
66408735d951f34b89e7e35d5ac4a633,f,f
663bff4a708fcb4d0b005042d4337304,f,t
663bbbe5618e0d9ec1de1d4253b82a79,f,f
663b5eb6c60b7f79d9b94d9a587ad5a2,f,t
663b2551a66817fae99f725d03d34417,f,f
663ad76b9c90e9facd00ce3989f9993b,f,t
6638a0db0181b339c0837a313b41c18c,f,t
6638263a810a42f80649f583b7b6fdab,f,t
66372ee9a1a4a9d3e52c81439776246e,f,t
6636f3a5e46f2c81fbccd71081250a18,f,f
663632450b25b496e32dc64a82cde7c4,f,t
663606b1adcd0037f9b6420a91fab8da,f,t
663582bbf97fc75a469b04d271a81028,f,t
6634f63591bdeb1ad7f1c79236d1b24a,f,t
6634455fd010d932570398c09c83abcf,f,f
663353f0a276d47c62cab3693515e812,f,t
66300ec406e481427fd56c44a398ce8c,f,f
662f6dc11b8c19814a4ff66746fa4341,f,f
662f557a96cc3f0726ca322b21ad35fc,f,t
662e07eb3cb91e912a381ae4c9c122b0,f,t
662db7c465c458d3471b56b5ef492784,f,t
662cab26e7e85fcf9b5097fe3481e84c,f,t
662b5edbf39c415f506f0782c6379f60,f,t
662a630a8042d49ad15358cd75de2310,f,t
662a465328bf89ae51f05fb741527b8c,f,t
662972b920ee2ecad39252d3b60663fe,f,t
6628e5a97a0c8934d01b2a39a63082a2,f,f
662721c643ecadd0a0f83cf89bc0d637,f,t
6625db0ebded98212f21fe9ea3de5778,f,f
662599b361a134f5f2bb6403eca0f3d9,f,t
6623d650047bf38f1ba1152a51719382,f,t
6622a37acbff3ba5ff45c8e2948d4501,f,t
66227f808eba28ac69865501c4fbb9f8,f,t
662253a7a3847d0cec5762012defdbe8,f,t
6620587069ac676aacb22dcb326b7ddf,f,f
662014a4ed2f49f768bc163777683164,f,t
661f64f141ba596361e81cfaf1924fcf,f,f
661e224c51c7ff8179430f3548dd8f6a,f,t
661d8ed07da917f238424ab55246ae34,f,t
661d02812d1ecb2c1aada9eb6d63642d,f,t
661bf936f0cfacb06d52ad1531b99931,f,t
661a5d31a4852c6e87ca5a4343a3b5d1,t,t
661818fa86086bffb11163e14807dae2,f,t
661727559c2b43ddcfd4153698ebcce6,f,t
661712062e489270c222ca16524b15a2,f,f
66167bc113ee374557d1adcf836862c7,f,f
661643825f48f50bf6ed56ebd8d4b5fa,f,t
6615558a48ad0d1a5392eb0e30ec53d4,f,t
66142321d9afb624e04b301ebf062714,f,t
6613a5213f75de5e04fc2e1034f07d59,f,f
66126ac0072a51f8f07e22cbd12b9901,f,t
6612540aa8eaffe890062376cc1156cd,f,f
6610b2700059b708aaafea9ca2122737,f,t
660f507eb9eb246de8b6f4ba9bea57df,f,f
660f4a7e3c24d348710daa5f56a994c1,f,t
